dz,place,distance,LSOA01NM,TTWA01CD,TTWA01CDO,TTWA01NM,LAD07CD,LAD07NM,area
S01001687,Glasgow,10397.281912829978,NA,S22000018,089,Glasgow,220,East Renfrewshire,204874.05150875892
S01001688,Glasgow,10094.745690338552,NA,S22000018,089,Glasgow,220,East Renfrewshire,256646.48266103893
S01001689,Glasgow,9768.890413699655,NA,S22000018,089,Glasgow,220,East Renfrewshire,3150612.2221556837
S01001690,Glasgow,11221.011761572197,NA,S22000018,089,Glasgow,220,East Renfrewshire,180046.1786616231
S01001691,Glasgow,10540.679086538854,NA,S22000018,089,Glasgow,220,East Renfrewshire,266927.8505059571
S01001692,Glasgow,10871.078012248456,NA,S22000018,089,Glasgow,220,East Renfrewshire,270126.59333717136
S01001693,Glasgow,11419.138817725001,NA,S22000018,089,Glasgow,220,East Renfrewshire,163119.92253740484
S01001694,Glasgow,9078.356478435477,NA,S22000018,089,Glasgow,220,East Renfrewshire,412983.86914890877
S01001695,Glasgow,9678.298574585251,NA,S22000018,089,Glasgow,220,East Renfrewshire,231480.83006076593
S01001696,Glasgow,9758.185925090596,NA,S22000018,089,Glasgow,220,East Renfrewshire,187248.8759938485
S01001697,Glasgow,10712.644097903296,NA,S22000018,089,Glasgow,220,East Renfrewshire,182084.80731158893
S01001698,Glasgow,8860.5749461357609,NA,S22000018,089,Glasgow,220,East Renfrewshire,622665.4358799673
S01001699,Glasgow,10942.74787925812,NA,S22000018,089,Glasgow,220,East Renfrewshire,133993.72702708954
S01001700,Glasgow,9926.800502216316,NA,S22000018,089,Glasgow,220,East Renfrewshire,334697.03421013046
S01001701,Glasgow,8818.66103087206,NA,S22000018,089,Glasgow,220,East Renfrewshire,234413.61877580936
S01001702,Glasgow,10055.081872675282,NA,S22000018,089,Glasgow,220,East Renfrewshire,398143.03717974084
S01001703,Glasgow,10625.548778402348,NA,S22000018,089,Glasgow,220,East Renfrewshire,193506.34981032123
S01001704,Glasgow,9387.588179300592,NA,S22000018,089,Glasgow,220,East Renfrewshire,468855.7210211795
S01001705,Glasgow,10750.2890152195,NA,S22000018,089,Glasgow,220,East Renfrewshire,90603.9999600655
S01001706,Glasgow,8618.706612137645,NA,S22000018,089,Glasgow,220,East Renfrewshire,181494.118047706
S01001707,Glasgow,8438.710261208156,NA,S22000018,089,Glasgow,220,East Renfrewshire,215278.6295600537
S01001708,Glasgow,9940.155949257492,NA,S22000018,089,Glasgow,220,East Renfrewshire,451825.8960712794
S01001709,Glasgow,10407.268704859427,NA,S22000018,089,Glasgow,220,East Renfrewshire,106807.50512775365
S01001710,Glasgow,8271.220458658787,NA,S22000018,089,Glasgow,220,East Renfrewshire,673540.3878481827
S01001711,Glasgow,8665.080918286068,NA,S22000018,089,Glasgow,220,East Renfrewshire,110820.09797636162
S01001712,Glasgow,14415.029083344827,NA,S22000018,089,Glasgow,220,East Renfrewshire,93785.495984849
S01001713,Glasgow,10028.298811157201,NA,S22000018,089,Glasgow,220,East Renfrewshire,174863.9998409943
S01001714,Glasgow,8424.187761666979,NA,S22000018,089,Glasgow,220,East Renfrewshire,147327.459178469
S01001715,Glasgow,10117.053109510713,NA,S22000018,089,Glasgow,220,East Renfrewshire,193226.92378480584
S01001716,Glasgow,14028.601030981748,NA,S22000018,089,Glasgow,220,East Renfrewshire,230967.50818864978
S01001717,Glasgow,8487.651725743157,NA,S22000018,089,Glasgow,220,East Renfrewshire,175115.05108320218
S01001718,Glasgow,8057.530600622279,NA,S22000018,089,Glasgow,220,East Renfrewshire,112602.89448530144
S01001719,Glasgow,8221.84429605472,NA,S22000018,089,Glasgow,220,East Renfrewshire,132662.9992862726
S01001720,Glasgow,10413.479307907915,NA,S22000018,089,Glasgow,220,East Renfrewshire,7486566.779443999
S01001721,Glasgow,9232.099897103388,NA,S22000018,089,Glasgow,220,East Renfrewshire,776764.0823690814
S01001722,Glasgow,8049.124923835227,NA,S22000018,089,Glasgow,220,East Renfrewshire,116200.38370411174
S01001723,Glasgow,8756.49373912393,NA,S22000018,089,Glasgow,220,East Renfrewshire,481493.43447022955
S01001724,Glasgow,13934.743713543317,NA,S22000018,089,Glasgow,220,East Renfrewshire,172245.99478997447
S01001725,Glasgow,13422.316644385992,NA,S22000018,089,Glasgow,220,East Renfrewshire,173649.80452066954
S01001726,Glasgow,8299.982713368525,NA,S22000018,089,Glasgow,220,East Renfrewshire,536416.2610689509
S01001727,Glasgow,7865.347340446793,NA,S22000018,089,Glasgow,220,East Renfrewshire,250664.7158433246
S01001728,Glasgow,8000.614135767487,NA,S22000018,089,Glasgow,220,East Renfrewshire,96103.00017943689
S01001729,Glasgow,7601.371264893982,NA,S22000018,089,Glasgow,220,East Renfrewshire,275362.5465923747
S01001730,Glasgow,7751.720909432951,NA,S22000018,089,Glasgow,220,East Renfrewshire,139959.50026196204
S01001731,Glasgow,7495.60168217241,NA,S22000018,089,Glasgow,220,East Renfrewshire,185850.50034563718
S01001732,Glasgow,11807.06779512861,NA,S22000018,089,Glasgow,220,East Renfrewshire,1505459.128358146
S01001733,Glasgow,12914.450760949223,NA,S22000018,089,Glasgow,220,East Renfrewshire,892643.2605712538
S01001734,Glasgow,7802.026741014031,NA,S22000018,089,Glasgow,220,East Renfrewshire,134250.50025104504
S01001735,Glasgow,7458.780710674939,NA,S22000018,089,Glasgow,220,East Renfrewshire,169347.56471486477
S01001736,Glasgow,7924.246834107702,NA,S22000018,089,Glasgow,220,East Renfrewshire,436339.21967531124
S01001737,Glasgow,7083.23889763209,NA,S22000018,089,Glasgow,220,East Renfrewshire,64146.284746302306
S01001738,Glasgow,7625.081583300753,NA,S22000018,089,Glasgow,220,East Renfrewshire,147527.50027491795
S01001739,Glasgow,7012.55526748823,NA,S22000018,089,Glasgow,220,East Renfrewshire,75656.45532819568
S01001740,Glasgow,15185.499421150133,NA,S22000018,089,Glasgow,220,East Renfrewshire,14761384.278107565
S01001741,Glasgow,10352.207695419058,NA,S22000018,089,Glasgow,220,East Renfrewshire,469855.643883335
S01001742,Glasgow,11168.19181969747,NA,S22000018,089,Glasgow,220,East Renfrewshire,97944.00018224039
S01001743,Glasgow,10896.860676348311,NA,S22000018,089,Glasgow,220,East Renfrewshire,133540.00024885414
S01001744,Glasgow,11393.563853854926,NA,S22000018,089,Glasgow,220,East Renfrewshire,144422.79944442905
S01001745,Glasgow,7025.618911083994,NA,S22000018,089,Glasgow,220,East Renfrewshire,475330.1638993937
S01001746,Glasgow,7310.0821377826815,NA,S22000018,089,Glasgow,220,East Renfrewshire,276755.0003875121
S01001747,Glasgow,10884.712373711702,NA,S22000018,089,Glasgow,220,East Renfrewshire,187997.10337457858
S01001748,Glasgow,6669.936596956082,NA,S22000018,089,Glasgow,220,East Renfrewshire,168591.1269547337
S01001749,Glasgow,11593.736881402008,NA,S22000018,089,Glasgow,220,East Renfrewshire,145377.46780864318
S01001750,Glasgow,11237.341789155158,NA,S22000018,089,Glasgow,220,East Renfrewshire,151282.3586655851
S01001751,Glasgow,11965.52794257912,NA,S22000018,089,Glasgow,220,East Renfrewshire,162775.3419974716
S01001752,Glasgow,6925.162097225566,NA,S22000018,089,Glasgow,220,East Renfrewshire,312900.22757745365
S01001753,Glasgow,10540.476009814507,NA,S22000018,089,Glasgow,220,East Renfrewshire,108335.00020238949
S01001754,Glasgow,7087.10712041864,NA,S22000018,089,Glasgow,220,East Renfrewshire,219549.52327507667
S01001755,Glasgow,7478.48767850445,NA,S22000018,089,Glasgow,220,East Renfrewshire,507120.4056301408
S01001756,Glasgow,6540.953532990175,NA,S22000018,089,Glasgow,220,East Renfrewshire,150876.75544291234
S01001757,Glasgow,12107.774425869628,NA,S22000018,089,Glasgow,220,East Renfrewshire,795825.3683303655
S01001758,Glasgow,6375.5330362102095,NA,S22000018,089,Glasgow,220,East Renfrewshire,197497.00027068565
S01001759,Glasgow,11424.923572391634,NA,S22000018,089,Glasgow,220,East Renfrewshire,147028.6373525716
S01001760,Glasgow,10451.059666464738,NA,S22000018,089,Glasgow,220,East Renfrewshire,196912.76221854895
S01001761,Glasgow,10982.440446039687,NA,S22000018,089,Glasgow,220,East Renfrewshire,206652.8501636243
S01001762,Glasgow,6796.771561845964,NA,S22000018,089,Glasgow,220,East Renfrewshire,221207.6850138765
S01001763,Glasgow,6238.152888446031,NA,S22000018,089,Glasgow,220,East Renfrewshire,150075.0002798729
S01001764,Glasgow,6340.215510390484,NA,S22000018,089,Glasgow,220,East Renfrewshire,125286.91344951607
S01001765,Glasgow,10665.657500507916,NA,S22000018,089,Glasgow,220,East Renfrewshire,228634.10961701616
S01001766,Glasgow,7067.353095126071,NA,S22000018,089,Glasgow,220,East Renfrewshire,259071.2897980123
S01001767,Glasgow,6527.79243509831,NA,S22000018,089,Glasgow,220,East Renfrewshire,125020.17237748436
S01001768,Glasgow,7338.053517250642,NA,S22000018,089,Glasgow,220,East Renfrewshire,150384.64347752935
S01001769,Glasgow,6304.959499438481,NA,S22000018,089,Glasgow,220,East Renfrewshire,352901.41558539757
S01001770,Glasgow,11055.855854710308,NA,S22000018,089,Glasgow,220,East Renfrewshire,144175.59468194132
S01001771,Glasgow,7041.233771656052,NA,S22000018,089,Glasgow,220,East Renfrewshire,167464.06673196657
S01001772,Glasgow,6473.41685165061,NA,S22000018,089,Glasgow,220,East Renfrewshire,116480.49964167253
S01001773,Glasgow,7295.2903144723705,NA,S22000018,089,Glasgow,220,East Renfrewshire,310467.4261487099
S01001774,Glasgow,6639.754996425967,NA,S22000018,089,Glasgow,220,East Renfrewshire,124034.58670522869
S01001775,Glasgow,5814.403308899489,NA,S22000018,089,Glasgow,220,East Renfrewshire,198901.58884836338
S01001776,Glasgow,11094.989731615215,NA,S22000018,089,Glasgow,220,East Renfrewshire,136539.68854208125
S01001777,Glasgow,5625.10029636587,NA,S22000018,089,Glasgow,220,East Renfrewshire,335352.2889397871
S01001778,Glasgow,10456.564407985561,NA,S22000018,089,Glasgow,220,East Renfrewshire,317599.98025106377
S01001779,Glasgow,6122.854705895568,NA,S22000018,089,Glasgow,220,East Renfrewshire,133629.90680133848
S01001780,Glasgow,6559.476094639679,NA,S22000018,089,Glasgow,220,East Renfrewshire,379621.6852205418
S01001781,Glasgow,5854.327236549032,NA,S22000018,089,Glasgow,220,East Renfrewshire,139907.1024446962
S01001782,Glasgow,5724.048475283227,NA,S22000018,089,Glasgow,220,East Renfrewshire,249200.3911592848
S01001783,Glasgow,10105.724498999069,NA,S22000018,089,Glasgow,220,East Renfrewshire,102060.7291955006
S01001784,Glasgow,5979.9933729058685,NA,S22000018,089,Glasgow,220,East Renfrewshire,149360.29443820566
S01001785,Glasgow,11051.553057814339,NA,S22000018,089,Glasgow,220,East Renfrewshire,95224.85084790108
S01001786,Glasgow,10479.507528931448,NA,S22000018,089,Glasgow,220,East Renfrewshire,319672.04879464547
S01001787,Glasgow,10742.976752800581,NA,S22000018,089,Glasgow,220,East Renfrewshire,132997.20422210224
S01001788,Glasgow,11042.375141987979,NA,S22000018,089,Glasgow,220,East Renfrewshire,128068.73001391345
S01001789,Glasgow,9673.273341409145,NA,S22000018,089,Glasgow,220,East Renfrewshire,2112214.104847281
S01001790,Edinburgh,14953.109575858343,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",23649528.265908327
S01001791,Edinburgh,15592.424259139343,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",10292987.148233552
S01001792,Edinburgh,12294.752224077143,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",135514.45258513835
S01001793,Edinburgh,11722.83965581831,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1526713.5043039527
S01001794,Edinburgh,12265.172068843247,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",244467.90653449533
S01001795,Edinburgh,8567.71402072108,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",18726946.919791676
S01001796,Edinburgh,10895.407184739879,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",308871.6534271308
S01001797,Edinburgh,10365.473407300216,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",142435.21628588752
S01001798,Edinburgh,6301.70758212824,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",572192.2277416138
S01001799,Edinburgh,6539.428818528866,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",248587.0568099448
S01001800,Edinburgh,10505.368115281426,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",160468.30106352095
S01001802,Edinburgh,6738.540547852615,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",261436.93390421552
S01001803,Edinburgh,6577.227863430093,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",444435.4730227583
S01001804,Edinburgh,6729.334632716964,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",5773732.8645192385
S01001805,Edinburgh,10031.427428343288,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",213060.97508840088
S01001806,Edinburgh,9239.702571107307,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",353775.8589663153
S01001807,Edinburgh,9467.632411171426,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",191754.87570219464
S01001808,Edinburgh,6170.222161529854,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",141397.49614862163
S01001809,Edinburgh,6207.99118151553,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",112689.8391710474
S01001810,Edinburgh,5863.174057802754,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",398550.0252998759
S01001811,Edinburgh,5895.086331207176,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",147634.0394396521
S01001812,Edinburgh,5711.907688022155,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",330965.37757634243
S01001813,Edinburgh,5993.1038610478345,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",186170.35881178468
S01001814,Edinburgh,6098.222329956438,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",168143.14084538625
S01001815,Edinburgh,8973.122606652665,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",172465.61958647173
S01001816,Edinburgh,7112.265871458729,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",364521.241653649
S01001817,Edinburgh,6226.096733474235,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",135802.4498628407
S01001818,Edinburgh,5571.686638344136,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",219714.23209104434
S01001819,Edinburgh,6683.948880780848,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",335259.0184573521
S01001820,Edinburgh,5674.670694370409,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",104694.12597885852
S01001821,Edinburgh,5759.155897978345,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",138354.9704476336
S01001822,Edinburgh,5511.801135263254,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",211237.32294222582
S01001823,Edinburgh,5766.528301938345,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",328119.13251747645
S01001824,Edinburgh,5579.691558874328,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",143738.0520782549
S01001825,Edinburgh,5321.653724950001,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1096972.7040676884
S01001826,Edinburgh,6166.741726258288,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",159589.41961222005
S01001827,Edinburgh,6301.926588886848,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",168569.1155290166
S01001828,Edinburgh,5280.624859959572,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",149298.229377588
S01001829,Edinburgh,8034.919685736719,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",195789.62807263256
S01001830,Edinburgh,5286.219137238638,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",309881.49127219495
S01001831,Edinburgh,5650.389808249489,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",114554.84706055987
S01001832,Edinburgh,5843.169759484794,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",106486.4943123835
S01001833,Edinburgh,6904.74828858214,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",402421.233428649
S01001834,Edinburgh,6362.274329210861,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",99144.1020921279
S01001835,Edinburgh,5833.886872587627,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",244077.43953173392
S01001836,Edinburgh,7580.015811764797,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",236560.26618713263
S01001837,Edinburgh,5222.3057486481675,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",269159.10502781934
S01001838,Edinburgh,5793.925558182842,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",121312.97901569656
S01001839,Edinburgh,5324.5759188679185,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",185884.19616871118
S01001840,Edinburgh,8483.246580523451,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1327024.643414557
S01001841,Edinburgh,5549.172360730722,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",80236.3950031751
S01001842,Edinburgh,5553.168352232767,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",135663.42891611898
S01001843,Edinburgh,5352.444684004595,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",79070.55024996822
S01001844,Edinburgh,9976.130566604277,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",7969898.802543536
S01001845,Edinburgh,4843.5284414678345,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",960461.4043556893
S01001846,Edinburgh,4896.159683192271,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",133666.730504365
S01001847,Edinburgh,6009.315400561295,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",215219.74995020157
S01001848,Edinburgh,5170.111059176653,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",133309.89740874842
S01001849,Edinburgh,6788.359547480814,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",324794.1961206595
S01001850,Edinburgh,5415.329537574874,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",91152.97169020779
S01001851,Edinburgh,5550.101554828029,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",220546.57041837767
S01001852,Edinburgh,7278.621102459731,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",295431.13045185874
S01001853,Edinburgh,4865.184881880105,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",163952.6451353932
S01001854,Edinburgh,5689.164621585703,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",600351.2083521154
S01001855,Edinburgh,5164.783493778266,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",231700.5383964012
S01001856,Edinburgh,5104.307454503667,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",188852.61610711465
S01001857,Edinburgh,5597.325640635749,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",129269.09510843674
S01001858,Edinburgh,4882.222327656724,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",255931.62644520932
S01001859,Edinburgh,5936.82548022359,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",150266.48728539882
S01001860,Edinburgh,5903.748505191074,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",752902.6597034688
S01001861,Edinburgh,4871.68920167747,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",137910.7135779886
S01001862,Edinburgh,7432.233276082525,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",200387.68299261836
S01001863,Edinburgh,7734.662452472745,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",173835.7567934381
S01001864,Edinburgh,6765.503855145269,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",233448.4686152893
S01001865,Edinburgh,7094.891151314319,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",62012.33623956953
S01001866,Edinburgh,6104.60934769921,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",357231.14945868816
S01001867,Edinburgh,5636.635078180942,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",147437.97909001572
S01001868,Edinburgh,4380.527632823861,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",1161075.2708864687
S01001869,Edinburgh,4817.194302910355,NA,S22000012,079,Edinburgh,230,"Edinburgh, City of",240889.86770254807
