lsoa,place,distance,area
E01019764,Manchester,25122.6330976552,7250469.88891101
E01019765,Manchester,24165.7988400498,1458255.80023451
E01019766,Manchester,22148.9254016984,3775856.64136898
E01019767,Manchester,23220.3748162621,1617176.6970175
E01019768,Manchester,20680.9167541309,1356560.53456051
E01019778,Sheffield,7860.3026302725,1610694.4719115
E01019779,Sheffield,7881.90338763908,748677.000264493
E01019780,Sheffield,8399.66945898607,305090.006192499
E01019781,Sheffield,7869.25377345347,810357.369406
E01019782,Sheffield,9119.56282125611,1289087.63869701
E01019783,Sheffield,9648.13323313594,259567.4354615
E01019784,Sheffield,9858.65656345253,493351.624689497
E01019785,Sheffield,10300.7563555082,1076582.90223999
E01019786,Sheffield,9084.3887839938,605826.8756255
E01019787,Sheffield,8007.77120958191,2512474.2761475
E01019788,Sheffield,8837.38780385528,1993920.511522
E01019790,Sheffield,9996.71084591177,1619702.5416605
E01019791,Sheffield,12041.6625467537,4672569.08131401
E01019792,Sheffield,11081.0166288551,918297.662550009
E01019793,Sheffield,9743.25975438098,1048847.65165051
E01019794,Sheffield,9527.67259399543,497852.557812001
E01019795,Sheffield,8910.48088455811,712622.788889497
E01019801,Sheffield,13225.8571163458,1748377.0382435
E01019802,Sheffield,12066.1076243176,296808.737180497
E01019803,Sheffield,12615.0576981747,1270114.3232515
E01019804,Sheffield,11959.8917013146,207875.3154095
E01019805,Sheffield,12040.7410329859,1992129.33521299
E01019806,Sheffield,11510.0861568919,506124.364867503
E01019807,Sheffield,12203.5187237876,263289.31782
E01019815,Sheffield,13282.8158755078,3680738.07939401
E01019816,Sheffield,7702.27002550316,15373395.961862
E01020592,Newcastle,14216.0571448699,294669.786520493
E01020593,Newcastle,14441.7197273024,297788.240622001
E01020594,Newcastle,15008.4069666558,229404.737236499
E01020595,Newcastle,15575.3568226658,2140142.2731075
E01020596,Newcastle,13327.3308126055,344048.118677502
E01020597,Newcastle,13624.5827372682,468994.479643994
E01020598,Newcastle,13821.0193415681,563774.319901508
E01020599,Newcastle,15027.3050938058,239447.375737503
E01020600,Newcastle,15472.4926194701,454717.157054489
E01020601,Newcastle,14255.4978083258,684194.983192504
E01020602,Newcastle,14611.7734445512,490384.384201507
E01020603,Newcastle,15448.8382950106,346177.074801498
E01020604,Newcastle,15624.3222213281,9335307.46165651
E01020605,Newcastle,14999.7736970806,384015.798744508
E01020606,Newcastle,13398.7945890454,3874301.1363655
E01020607,Newcastle,17330.2859817487,6565739.93433554
E01020608,Newcastle,16850.5283218415,3823386.64625552
E01020609,Newcastle,16240.033405759,917628.049409027
E01020610,Newcastle,17176.935135013,3457192.26780996
E01020611,Newcastle,12998.2653672761,3183792.84274697
E01020612,Newcastle,12687.1886421383,2055865.9122555
E01020613,Newcastle,10803.4060797196,2125584.889151
E01020614,Newcastle,11166.4638819089,410538.247717004
E01020615,Newcastle,12153.9230091812,631875.212958012
E01020616,Newcastle,12821.7478236619,910557.598794988
E01020617,Newcastle,12772.4403716158,2453880.14561097
E01020618,Newcastle,13917.0531907742,2512484.045023
E01020619,Newcastle,18466.5433943425,1084982.72990851
E01020620,Newcastle,17430.6964794719,2272481.06489551
E01020621,Newcastle,18242.2156275356,754143.367120491
E01020622,Newcastle,11142.5859068228,5775104.90710604
E01020623,Newcastle,10792.1001790519,524996.630402504
E01020624,Newcastle,15366.7510513529,760906.851511502
E01020625,Newcastle,16760.9753516823,2950842.52987949
E01020626,Newcastle,15848.1797450695,490738.347847991
E01020627,Newcastle,20224.2186203625,322152.171186001
E01020628,Newcastle,19700.951614151,659168.033632507
E01020629,Newcastle,19714.5041370908,470608.513691007
E01020630,Newcastle,21010.686936888,790165.305019487
E01020631,Newcastle,20615.6833195641,455667.362641503
E01020632,Newcastle,19848.9321551353,587437.089462511
E01020633,Newcastle,17966.2531920728,14307397.723362
E01020634,Newcastle,12480.5197770342,6497497.22509749
E01020635,Newcastle,11065.7209047682,1696300.7794605
E01020636,Newcastle,12225.646245358,927259.452016977
E01020637,Newcastle,27751.5983294714,63348608.3976229
E01020638,Newcastle,15647.2156903094,504536.681368505
E01020639,Newcastle,15411.8632726231,3284854.4062035
E01020640,Newcastle,20281.8944599721,595061.419510994
E01020641,Newcastle,19321.3567182701,789478.561634007
E01020642,Newcastle,19254.8852434452,691159.230577991
E01020643,Newcastle,20221.7218900958,535745.353156495
E01020644,Newcastle,21471.0723278646,3678250.88797151
E01020645,Newcastle,22449.6307606231,1601986.28879749
E01020647,Newcastle,13769.384788111,508423.302030509
E01020648,Newcastle,14720.628721418,1437421.35854149
E01020649,Newcastle,15106.9868594101,2098585.85546848
E01020650,Newcastle,20612.8091506159,756725.536791486
E01020651,Newcastle,20539.2467801441,1169466.83701051
E01020652,Newcastle,19669.0908047171,1605189.20898102
E01020653,Newcastle,15266.1090009139,4682608.580161
E01020654,Newcastle,13518.7076691337,988464.372473502
E01020655,Newcastle,15271.0534221492,8452772.22939302
E01020656,Newcastle,17830.203689083,3854565.20356801
E01020657,Newcastle,17698.6835169926,5016222.23674396
E01020658,Newcastle,21126.0699212372,806179.674542006
E01020659,Newcastle,21080.5413710031,380182.803018502
E01020660,Newcastle,22037.0623149919,11897504.4614265
E01020661,Newcastle,13368.901818264,905732.337105496
E01020662,Newcastle,12886.9664722708,476677.02346499
E01020663,Newcastle,11573.1236212793,5391219.55794401
E01020664,Newcastle,21766.1293656045,46093467.5692331
E01020665,Newcastle,19437.3080363211,1094684.44423301
E01020666,Newcastle,19959.901307971,720112.78470598
E01020667,Newcastle,17635.7348170613,2969994.730613
E01020668,Newcastle,18517.1850270773,582051.629725006
E01020669,Newcastle,18286.6455606825,5004795.02712299
E01020670,Newcastle,14254.495367395,1377555.39015201
E01020671,Newcastle,14764.7603572625,157831.577999501
E01020672,Newcastle,15885.9226631027,4662013.716476
E01020673,Newcastle,14211.3917110953,412853.563747991
E01020674,Newcastle,13410.3197183725,1430511.4060345
E01020675,Newcastle,13595.8899450371,470261.880329503
E01020676,Newcastle,11397.6230187866,5471600.12358055
E01020677,Newcastle,13511.8142735814,2984062.6854625
E01020678,Newcastle,13366.6730521788,778717.945705484
E01020680,Newcastle,20220.2429958038,13825892.985542
E01020681,Newcastle,19281.676791286,592304.742056984
E01020708,Newcastle,21038.6430874855,651769.101343483
E01020709,Newcastle,19522.8773426511,10184146.4130685
E01020710,Newcastle,20175.0567011398,1061045.78573999
E01020711,Newcastle,21088.7869046077,540980.484618503
E01020717,Newcastle,20319.038114591,353472.672505
E01020718,Newcastle,20421.8347013493,283314.826275498
E01020719,Newcastle,20701.9925290625,320640.195297503
E01020720,Newcastle,20959.3857012492,285395.051307494
E01020721,Newcastle,21256.5702327096,310399.633599507
E01021280,London,38242.2200082764,268570.880463503
E01021281,London,38950.7533245592,377224.889406496
E01021284,London,37726.7872894474,1177372.57337201
E01021285,London,38363.8189678638,299170.876308997
E01021741,London,28314.3662769579,28189745.4164524
E01021742,London,19163.5096986621,407686.5229995
E01021743,London,18677.1002055531,469520.792982492
E01021744,London,17985.6902926978,317011.570502494
E01021745,London,17755.2572403237,533945.153123007
E01021746,London,18289.2887854503,773717.101694008
E01021747,London,18718.3024541499,730197.895463496
E01021748,London,17884.0667853918,619850.928848
E01021749,London,21308.1713959484,3775740.44407349
E01021750,London,20751.8766609546,8421584.11291403
E01021751,London,19065.8405277424,825175.484387493
E01021752,London,18256.2671912748,947605.162731998
E01021756,London,27808.1803717991,2184693.09726048
E01021757,London,27389.6690739263,694498.683539018
E01021758,London,26611.0871354958,658760.715301011
E01021759,London,26515.7704256829,1188513.74391049
E01021760,London,27979.1207153833,1441189.67918901
E01021761,London,30143.2889371378,5573444.86393252
E01021762,London,27654.2175685568,344295.296296491
E01021763,London,26961.663715812,598904.400407512
E01021764,London,19232.0644964599,183263.7617055
E01021765,London,19859.5525339965,594006.151637003
E01021766,London,18548.178797177,501923.702770997
E01021767,London,19296.8716330927,428423.059111999
E01021770,London,24168.5674524342,10416972.7274345
E01021771,London,21128.7695097206,497037.276771997
E01021772,London,21046.4960998675,280020.5472525
E01021773,London,21416.5272440776,262187.498045504
E01021774,London,23192.7404976233,404459.8013415
E01021775,London,22911.6152322612,1384283.860095
E01021776,London,21985.6578250243,603498.37864698
E01021777,London,22655.6203635413,271498.235818499
E01021778,London,22216.2764502025,230493.141300499
E01021779,London,22285.7810483479,268270.670569012
E01021780,London,19247.3367909523,1248063.9132805
E01021781,London,20164.6963962635,1063555.06262299
E01021782,London,19928.8116349251,309781.741335504
E01021783,London,20339.1080523338,303585.515368992
E01021784,London,20180.4739168712,447946.604329004
E01021785,London,19741.220294475,468838.203570497
E01021786,London,21771.2985176029,246072.032299496
E01021787,London,21745.0963411206,3302143.58615302
E01021788,London,23030.2741758815,2129390.38932346
E01021789,London,21019.8051596213,687108.103397496
E01021790,London,21705.0945526331,357203.47952
E01021791,London,20636.8021102367,355934.674437
E01021792,London,27695.7518420007,3971820.08607249
E01021793,London,26936.1145567259,3249438.16325651
E01021794,London,28683.8193578275,2666204.73737649
E01021797,London,32709.5615233681,3776589.15426998
E01021798,London,31720.9883363489,933156.282719986
E01021799,London,30915.1634280838,1902537.27396951
E01021800,London,28600.9742270221,48113120.4639505
E01021801,London,30933.0145820247,7045407.06368749
E01021803,London,24006.6545630641,1696311.69675055
E01021804,London,24679.4678443493,6310586.97294595
E01021805,London,25007.8226902426,309768.931523998
E01021806,London,21697.2842988256,22420546.5042371
E01021807,London,22744.6314561708,258628.719377995
E01021808,London,22163.1940156746,244094.481079009
E01021809,London,22446.6526955098,359362.10303601
E01021810,London,22273.6346687928,1212364.12241498
E01021811,London,23223.7334686274,609295.345318999
E01021812,London,25050.6423435629,12461574.346015
E01021813,London,22555.5601495951,280811.242922494
E01021814,London,23777.9559090947,790019.175317008
E01021815,London,23397.5382790896,249416.278097994
E01021816,London,23088.6266929858,258785.443916502
E01021817,London,21643.1848744371,1245566.98803349
E01021818,London,22834.6181023535,2015777.95719001
E01021866,London,30514.9823796088,258769.942771011
E01022351,Bristol,31586.4818194369,8103207.21034098
E01022352,Bristol,30169.8530599056,15410850.786475
E01022353,Bristol,28650.3964265993,1003307.04035949
E01022359,Bristol,31245.73336069,401907.303977501
E01022360,Bristol,32237.9977569704,4497965.97369301
E01022361,Bristol,32062.3451950531,1059907.49701451
E01022362,Bristol,31018.0147047111,2949636.6302935
E01022363,Bristol,32666.4308561281,2459955.99748001
E01022364,Bristol,31241.1548327789,449273.170384498
E01022370,Bristol,33752.8484875155,13447326.824026
E01022371,Bristol,34014.0405084997,11916019.1537935
E01022372,Bristol,30364.541900125,1453023.6942065
E01022373,Bristol,30397.8543275039,2038105.62476701
E01022374,Bristol,30140.9599319806,827194.466977493
E01022375,Bristol,30939.8229626016,303440.518754999
E01022381,Bristol,25070.4918475533,26577810.3463165
E01022413,Bristol,26591.6539125779,42331559.1564119
E01022415,Bristol,27861.0602102886,29902246.0487996
E01022416,Bristol,26697.3387238583,573782.199458003
E01022417,Bristol,26774.0091165278,996581.572104498
E01022418,Bristol,26356.4303189098,648588.899723502
E01023289,London,27519.2561076534,2131382.44552151
E01023290,London,28193.5015206093,401827.135005005
E01023291,London,28370.5533337798,481821.635901991
E01023292,London,27541.7938573707,1101684.9493505
E01023293,London,21509.3327342593,3595439.87469352
E01023294,London,22990.8313355136,448476.314766496
E01023295,London,23192.5267889194,338172.476492004
E01023296,London,22551.8393234239,406567.843856004
E01023297,London,23180.4900312209,219085.523673503
E01023298,London,23593.1866270842,250529.606372998
E01023299,London,23413.4580996631,652610.473977991
E01023300,London,22812.575940098,275497.49251399
E01023301,London,23386.9696981658,221543.332145497
E01023302,London,24104.1643282178,185004.668252499
E01023303,London,23872.4981041439,227465.620636499
E01023304,London,24162.5679313138,519798.293456507
E01023305,London,24563.0088244726,429243.056546994
E01023306,London,24690.3818202133,609431.91656949
E01023307,London,25175.5986979038,5869336.49288651
E01023308,London,24418.3107733445,246019.769209501
E01023309,London,24179.5320370073,293521.853541006
E01023310,London,24968.1270452981,1642036.56925303
E01023311,London,22306.286848475,4488905.08441497
E01023312,London,23662.3371013006,852029.557516989
E01023313,London,22928.5468429667,4181706.15817903
E01023314,London,23125.4879481828,542912.025899502
E01023315,London,24352.4450316292,634546.222969511
E01023316,London,31777.6484071488,261456.738612001
E01023317,London,31352.985056098,491040.042598499
E01023318,London,31368.3146512404,242795.252364499
E01023319,London,30615.3995915525,717160.41900351
E01023320,London,29722.9918520296,589714.121441997
E01023321,London,28915.3155235393,1946076.67412449
E01023322,London,29361.950899809,4421180.236771
E01023323,London,29834.816948078,323358.265928002
E01023324,London,23936.3175527717,332597.035041503
E01023325,London,23602.815182169,186729.552960505
E01023326,London,23628.077689031,236614.828363998
E01023327,London,30566.6235170287,200375.451131004
E01023328,London,31246.5010842952,300178.435364505
E01023329,London,30804.9741404771,215331.050622004
E01023330,London,30421.1793750847,1300236.71816849
E01023331,London,30424.4593569026,271094.161003992
E01023332,London,21909.5813101828,549108.055519999
E01023333,London,22379.5189037434,243151.416795008
E01023334,London,22578.1294014143,472207.151533008
E01023335,London,22454.1596294667,736907.120208989
E01023336,London,21634.2802807836,266716.152590499
E01023337,London,21219.7786963499,354991.333557996
E01023338,London,21658.8870467874,1015916.6338465
E01023339,London,21183.4119855671,482617.485268999
E01023340,London,26838.8740611774,380098.184096007
E01023341,London,26494.9500860391,2002269.44992048
E01023342,London,25631.5349273295,712964.741829501
E01023343,London,25985.8379955319,470107.058700994
E01023344,London,25104.3130314952,465182.650786002
E01023469,London,32258.9777759492,1789200.34849799
E01023505,London,32672.8305623571,598216.70201401
E01023523,London,23814.951938449,2149268.0601425
E01023524,London,22037.4785979702,4300056.15047501
E01023525,London,23110.8442341162,833565.640804002
E01023526,London,24405.3557649939,875891.399659497
E01023527,London,24165.5205333664,1157734.572199
E01023528,London,23570.7589216937,12633740.949824
E01023529,London,20749.7751067003,274869.001793498
E01023530,London,19639.9466150347,222816.621570504
E01023531,London,20323.067709692,339486.126561504
E01023532,London,19804.514379786,344768.290859498
E01023533,London,21411.9837622267,502700.440597996
E01023534,London,20859.3604531895,320430.653137502
E01023535,London,21156.2226384467,579946.777271002
E01023536,London,21261.6449081969,376481.237995995
E01023537,London,19975.5956661722,415158.247007502
E01023538,London,19954.2540992855,431853.121383496
E01023539,London,18975.795306933,437474.804510999
E01023540,London,18651.0585521825,322055.399202996
E01023541,London,19023.5195806872,557137.786046999
E01023542,London,18149.7805028364,632536.603227502
E01023543,London,17740.5695142375,329967.376077002
E01023544,London,19581.3786549532,800158.445926994
E01023545,London,19449.1316648057,420478.536336998
E01023546,London,18740.2632314754,533986.674096501
E01023547,London,18253.0022710933,338850.321837999
E01023548,London,19985.3728153536,1172124.57743051
E01023549,London,20800.0414884232,321787.682079495
E01023550,London,20656.7861233872,1751293.29534748
E01023551,London,20878.3241627389,2361824.1154525
E01023552,London,24621.4688130539,792363.689042991
E01023553,London,23512.2835303576,1289119.079938
E01023554,London,24235.9152121491,652221.523357994
E01023555,London,23136.8168743471,2391829.04158302
E01023556,London,21391.0078546283,546032.966479007
E01023557,London,21580.1868568344,294916.353972497
E01023558,London,21532.7724046519,1113282.94249551
E01023559,London,22943.9002846726,613838.752141997
E01023560,London,22180.7724782387,364265.256748501
E01023561,London,21941.3218318074,406552.255158502
E01023562,London,22750.27067997,850142.552790993
E01023563,London,22306.8211662724,798601.709253008
E01023564,London,19275.6379587526,1925776.47733949
E01023565,London,19772.3806869845,2082414.912679
E01023566,London,18481.9628241435,1575800.16462449
E01023567,London,21884.4763516552,3020592.53981448
E01023568,London,21599.1659107416,327474.128671494
E01023569,London,21356.8471388718,574071.0757255
E01023570,London,22747.2718398075,957604.303385002
E01023571,London,21699.1546595828,399884.141379002
E01023572,London,21312.4360813306,371307.386488506
E01023573,London,20925.8936769619,196408.810636997
E01023574,London,20567.78684598,710590.792244988
E01023575,London,19959.6673919636,1417199.9840055
E01023576,London,19748.5098749405,4594542.50170952
E01023577,London,21418.3736022362,521943.708073004
E01023578,London,22438.8149724766,1001188.05286749
E01023579,London,22085.1553745507,389675.541731011
E01023580,London,21852.7111253555,617656.246928496
E01023581,London,23687.7539675507,369275.258352503
E01023582,London,23966.215416595,3036026.5645655
E01023583,London,22798.9010086228,10337444.727962
E01023805,London,21527.7403520517,387875.876237001
E01023806,London,22035.8416396348,894617.184982493
E01023809,London,21400.6890333571,555181.522761001
E01023810,London,21280.9771177177,1134677.21902601
E01023811,London,22304.206632194,658152.69731
E01023812,London,29026.5958182478,1077324.20214401
E01023813,London,30248.4505980425,2485950.150693
E01023814,London,30690.0678206339,964760.596985504
E01023815,London,31475.6237912401,956564.224793497
E01023816,London,30513.7385711789,1123732.03441051
E01023817,London,31282.5314501816,1712815.7502375
E01023818,London,32094.6238187631,868589.205826009
E01023820,London,27671.4837398902,1144152.8432585
E01023827,London,23359.4533559791,840484.276045
E01023828,London,22592.1209313461,359030.552303997
E01023835,London,30362.8936456367,3109476.33694098
E01023836,London,28752.0640499109,203128.558080999
E01023837,London,28532.6319863129,4782959.23503652
E01023838,London,29808.6617958641,2827719.58326399
E01023839,London,23905.0881153487,1129645.463931
E01023840,London,22945.6334227805,1047051.655837
E01023841,London,24958.5690914058,3471916.15154351
E01023842,London,22368.5354070748,303505.976113504
E01023843,London,21917.4739586591,258902.648111002
E01023844,London,22726.8885225476,561641.950391
E01023845,London,24021.5364469445,1655934.517795
E01023846,London,23159.3780331719,545858.234391003
E01023847,London,28892.7765079858,322696.2879685
E01023848,London,29343.6562955455,432695.561454
E01023849,London,26517.7428688497,6432184.171738
E01023850,London,27555.2873155876,497880.706487992
E01023851,London,28141.1085263878,1974115.06020251
E01023852,London,28216.335112954,358122.847878003
E01023853,London,28894.0177860394,777058.568108995
E01023908,London,24965.1378191286,1848658.52992049
E01023909,London,23796.7826897368,2755624.22668046
E01023911,London,23191.9805713868,2310804.13924051
E01023947,London,22072.5025333035,12315192.026904
E01023948,London,22839.769920651,631480.347618
E01023949,London,23470.9327837549,2479811.99451347
E01024132,London,29265.8809753915,669095.22020749
E01024133,London,28711.4838026374,2287629.27846251
E01024134,London,30446.8884525531,3375050.79725699
E01024135,London,29328.3549056906,4942082.406372
E01024136,London,26763.8108632425,382903.709021015
E01024137,London,26294.9343916918,742234.188694008
E01024138,London,27317.9280056841,1400607.02463799
E01024139,London,27834.9206528462,280815.98987949
E01024140,London,29384.6777170827,573531.036684
E01024141,London,30974.4724924289,3216230.9637605
E01024142,London,30331.172573388,702470.297613506
E01024143,London,29709.6697822906,428046.609519494
E01024144,London,23389.5848565199,265201.523076501
E01024145,London,24418.6086697517,568764.68938198
E01024146,London,23535.7529715522,1473270.42143601
E01024147,London,23783.9754971072,288791.415876501
E01024148,London,25473.435611297,975954.795964998
E01024149,London,25283.1982696212,3565653.647667
E01024150,London,23320.7956240866,1857525.67755501
E01024151,London,22498.0963736765,1728831.67084152
E01024152,London,23009.143401201,1134169.87222098
E01024153,London,23351.1905768626,492100.071931985
E01024154,London,26556.4708284851,246402.807036495
E01024155,London,26645.6185931479,1774434.01139302
E01024156,London,26122.9600586479,215139.543730005
E01024157,London,32794.7150489438,9225241.62659851
E01024158,London,32377.9504516961,1646756.3624055
E01024159,London,34984.6271586378,1047526.62797951
E01024160,London,34192.984855269,792812.889055003
E01024161,London,26378.4210877339,205541.821896995
E01024162,London,26844.7967782722,577135.741541993
E01024163,London,27013.4651105876,341701.593860496
E01024164,London,25903.1624974442,226332.193396508
E01024165,London,25233.039394283,149739.404922998
E01024166,London,24953.92047323,226330.026352998
E01024167,London,25869.2919266665,812466.207036489
E01024168,London,25195.2425810931,350395.97469651
E01024169,London,27557.262424972,301798.965115007
E01024170,London,27835.0517201906,962493.652690986
E01024171,London,28476.8492071332,705495.537966
E01024172,London,28440.962926552,2970226.423345
E01024173,London,26630.6255211065,3344494.83660901
E01024174,London,27535.0577652455,1952233.910969
E01024175,London,27650.0433722542,2238394.4095185
E01024176,London,31703.2627396364,323737.333858999
E01024177,London,31050.4274112599,370477.702042511
E01024178,London,31203.4029586088,231347.241154998
E01024179,London,31654.3987372931,3364186.06773896
E01024180,London,24589.808711901,704882.606669498
E01024181,London,25076.7487079062,292034.688431498
E01024182,London,25330.6810752739,401340.146480996
E01024183,London,24230.9542880388,341995.908887999
E01024184,London,24712.5724872559,238511.985086497
E01024185,London,24689.093881099,528945.702172011
E01024186,London,23831.508887755,236622.978555003
E01024187,London,25626.9690431263,569554.309410995
E01024188,London,24264.5426197414,1622744.25040352
E01024189,London,25280.1773742085,1877522.19862199
E01024257,London,35990.1653592239,192603.347085009
E01024258,London,36441.8573831598,354454.844789494
E01024259,London,36807.5546454795,417798.06246699
E01024260,London,36292.2371843669,354004.960720497
E01024261,London,39182.2807004645,3543117.59227298
E01024262,London,35103.8034947156,248266.695959496
E01024263,London,35047.1901657989,262370.758527999
E01024264,London,35182.5347326462,320199.673169995
E01024265,London,42964.8779246636,2888640.84053453
E01024266,London,42719.6678273212,401238.833658493
E01024267,London,42738.4641049096,9933191.0873565
E01024268,London,36204.8795100741,3865982.41020249
E01024269,London,34826.4909336689,3529665.456082
E01024270,London,36341.6351150024,4982543.41033553
E01024271,London,37119.7481728826,3180882.82335049
E01024272,London,38135.406438214,2760556.22963548
E01024273,London,38823.6333951949,8248942.46690198
E01024276,London,34370.3206109016,358576.398062496
E01024277,London,33599.1799496075,1001037.44198649
E01024278,London,32244.807832066,1326419.57608404
E01024279,London,34461.2322028595,305179.329815501
E01024280,London,33312.6709623405,1413062.88869603
E01024281,London,34086.3171394168,475467.66825949
E01024282,London,34868.7991692916,137116.404644998
E01024283,London,34438.1137698993,179068.344684
E01024284,London,34918.9301807792,138454.107453999
E01024285,London,34724.6045453902,191793.82184049
E01024286,London,35085.219023878,315959.192675008
E01024287,London,34397.559162044,273988.995214495
E01024288,London,34091.3094231189,350463.509244013
E01024290,London,35249.4293360497,241836.689655512
E01024291,London,35689.7255941075,144856.313339997
E01024292,London,35533.0819692453,253904.997144996
E01024293,London,37307.2693422621,741812.312029006
E01024294,London,37927.8950233379,796537.218428986
E01024295,London,36140.6721291413,274233.336940998
E01024296,London,36822.589053245,281312.117760005
E01024297,London,37942.12423831,194301.422167502
E01024298,London,38704.118770855,1085111.5858835
E01024299,London,38299.0867133778,199398.963422495
E01024300,London,40192.2751353732,9601523.87837807
E01024301,London,40337.6448509088,13242908.9698114
E01024302,London,39691.7316852454,11471580.5008111
E01024303,London,37239.9382207602,228462.691731505
E01024304,London,37692.5406377192,333645.731504493
E01024305,London,36783.9067250308,184300.860025499
E01024306,London,36947.2076199411,213897.944975502
E01024307,London,37435.5833607935,347227.544779997
E01024308,London,37372.8589570274,222703.327830504
E01024309,London,38015.3371401309,217682.9915875
E01024310,London,37664.1861074511,281265.444911
E01024311,London,37503.1529524259,203135.946776997
E01024312,London,38807.0831716901,1111687.14952249
E01024313,London,36430.0050681572,237095.597988999
E01024314,London,36997.2080608923,213290.007256
E01024315,London,37062.5728993433,265364.796303501
E01024316,London,36156.8148181885,1205541.84216501
E01024317,London,35675.1529339194,339225.459957513
E01024318,London,36042.8303210159,172710.552127999
E01024319,London,36251.7511215135,473864.257726499
E01024413,London,34275.5992254994,371302.594813498
E01024414,London,33487.1771327517,1377270.14126853
E01024415,London,34894.4132377464,570624.986031491
E01024421,London,25638.6071547568,10028947.7236775
E01024431,London,28384.0235294198,14538073.1186735
E01024432,London,29733.2333774397,4505929.50602907
E01024433,London,28815.0243850238,9648052.62108705
E01024434,London,30509.41094114,6018971.46669293
E01024437,London,32263.7804768034,9147700.48485747
E01024438,London,32308.9043539481,585786.856658505
E01024441,London,33805.5274999108,768311.304010487
E01024442,London,35812.2927112341,11413649.4428645
E01024443,London,33036.8427945728,762096.015060024
E01024444,London,33356.4293577736,203213.252317993
E01024445,London,24026.3337375284,615933.794347496
E01024446,London,24455.6427433106,802538.297981996
E01024447,London,24967.8582517977,561628.981313486
E01024472,London,25781.4923710992,3063748.37497849
E01024473,London,25736.4541495822,515526.03964599
E01024474,London,25117.1969527745,269010.128407999
E01024475,London,24774.5036755087,316166.491169007
E01024476,London,24187.5505963417,356083.068734496
E01024477,London,24251.537439823,325009.602519499
E01024478,London,23446.6178950827,428392.559065004
E01024479,London,24817.5945694968,806616.156118492
E01024480,London,24637.2679370265,379775.623979998
E01024481,London,23415.3920001391,494959.928537003
E01024482,London,24135.5099521693,190420.757597001
E01025359,Manchester,23099.0311417352,9776178.239317
E01025360,Manchester,22136.0903267032,1336435.4414965
E01025375,Manchester,19814.397915774,2600035.40552949
E01025376,Manchester,20725.7109830749,4426874.96596597
E01025468,Liverpool,22039.2713091575,796543.402408506
E01025469,Liverpool,21884.6151805827,487879.0701025
E01025470,Liverpool,22560.6309762301,1151585.92301199
E01025471,Liverpool,21987.6729824421,255439.989902
E01025472,Liverpool,14993.5487504829,4929343.73138702
E01025473,Liverpool,15477.0784706809,3648145.82906651
E01025474,Liverpool,16213.4574758568,29999858.577995
E01025475,Liverpool,16188.7636074812,892913.314198493
E01025476,Liverpool,17408.8470422151,652259.75681399
E01025477,Liverpool,17771.4392944454,5269062.42184899
E01025478,Liverpool,16829.5516633046,1182205.1618935
E01025479,Liverpool,15968.8696699038,37251191.8343796
E01025480,Liverpool,21601.2906293551,308375.957383498
E01025481,Liverpool,21165.9156915787,621928.762511008
E01025482,Liverpool,21609.2486403175,416196.752438999
E01025483,Liverpool,23202.8993498165,456656.628015998
E01025484,Liverpool,23979.0708556182,3130378.4776015
E01025485,Liverpool,24808.8316356425,3512203.68705251
E01025486,Liverpool,21910.8936013508,793360.669881508
E01025487,Liverpool,22526.0017381366,4263803.195905
E01025488,Liverpool,18878.2940297491,760203.113835002
E01025489,Liverpool,19412.8412938776,523338.570746507
E01025490,Liverpool,18126.3074049554,1023967.70217149
E01025491,Liverpool,19393.5592211147,7016843.22280248
E01025492,Liverpool,20624.8333405778,377499.381405504
E01025493,Liverpool,20791.2364805103,321654.584884496
E01025494,Liverpool,20306.5029399313,377662.987472001
E01025495,Liverpool,20812.1858008994,28013671.092188
E01025499,Liverpool,19301.3013368202,1179108.65830699
E01025500,Liverpool,18570.834620225,555246.307433993
E01025501,Liverpool,18431.7553993619,715520.111538008
E01025502,Liverpool,17830.6247228841,446614.485160504
E01025503,Liverpool,20962.3843237979,287460.431788
E01025504,Liverpool,20711.9651641575,206453.436433004
E01025505,Liverpool,21214.6741204834,335925.600291001
E01025506,Liverpool,23158.9096868421,20836658.829707
E01025508,Liverpool,32872.1343551064,17470845.856603
E01025509,Liverpool,30867.9759859572,2715533.32773402
E01025513,Liverpool,27535.324067482,12628399.114926
E01025514,Liverpool,24739.8053070051,22120226.1706565
E01025515,Liverpool,22814.612801196,17774663.9457935
E01025516,Liverpool,19715.5136998005,285188.125530505
E01025517,Liverpool,20638.8969448335,1960959.706941
E01025518,Liverpool,19279.1064379875,346025.014666505
E01025519,Liverpool,20501.0511289399,1253909.279132
E01025520,Liverpool,20471.6158501512,175348.3127445
E01025521,Liverpool,20225.8578915442,1393741.4289635
E01025522,Liverpool,20972.9929458964,1461250.59613999
E01025523,Liverpool,19258.0083050403,2639679.01819201
E01025524,Liverpool,19861.577792138,239625.866192495
E01025525,Liverpool,20172.5242765059,377182.566228499
E01025526,Liverpool,19549.8960631186,477795.290363497
E01025527,Liverpool,21075.7809113708,415292.847499999
E01025528,Liverpool,21439.5054249453,377067.071634
E01025529,Liverpool,22118.220451352,1451774.04376299
E01025610,Leicester,7628.18259401477,419438.089259
E01025611,Leicester,8175.23115600029,466853.587582004
E01025612,Leicester,8376.34964746864,1735827.14981599
E01025613,Leicester,11093.7008471,7613246.17033
E01025614,Leicester,9700.18100183793,683842.941383507
