lsoa,ttwa_code,ttwa_name,change_in_id_share_in_ttwa
E01003812,E30000266,Slough and Heathrow,1.7388251414492324e-5
E01003813,E30000266,Slough and Heathrow,-3.065260997928799e-5
E01003814,E30000266,Slough and Heathrow,3.41610193046989e-5
E01003815,E30000266,Slough and Heathrow,-3.872811014554961e-5
E01003816,E30000266,Slough and Heathrow,1.3374375557788452e-7
E01003817,E30000266,Slough and Heathrow,6.488119387552645e-5
E01003818,E30000266,Slough and Heathrow,-1.323475674663312e-5
E01003819,E30000266,Slough and Heathrow,-3.7575592675938817e-4
E01003820,E30000266,Slough and Heathrow,-3.407641478013466e-4
E01003821,E30000266,Slough and Heathrow,-3.5321135206829626e-4
E01003822,E30000266,Slough and Heathrow,1.6100352055762755e-5
E01003823,E30000266,Slough and Heathrow,-1.2163094386375073e-4
E01003824,E30000266,Slough and Heathrow,9.981247168314622e-5
E01003825,E30000266,Slough and Heathrow,-6.90944276465775e-5
E01003826,E30000266,Slough and Heathrow,-2.3180931393153e-4
E01003827,E30000266,Slough and Heathrow,2.5340652896753803e-4
E01003828,E30000266,Slough and Heathrow,-2.6153408497105884e-5
E01003829,E30000266,Slough and Heathrow,-1.5713120645958123e-4
E01003830,E30000266,Slough and Heathrow,8.228616177261103e-5
E01003831,E30000266,Slough and Heathrow,1.3486121541501851e-4
E01003832,E30000266,Slough and Heathrow,-1.8762372233908963e-4
E01003833,E30000266,Slough and Heathrow,-4.123520999815139e-5
E01003834,E30000266,Slough and Heathrow,2.757189980360944e-5
E01003835,E30000266,Slough and Heathrow,-1.0375249485494677e-5
E01003836,E30000266,Slough and Heathrow,-4.51666705233255e-4
E01003837,E30000266,Slough and Heathrow,1.4067519008846417e-4
E01003838,E30000266,Slough and Heathrow,1.1245484835773666e-4
E01003839,E30000266,Slough and Heathrow,4.2053814016085767e-4
E01003840,E30000266,Slough and Heathrow,3.817399825339923e-4
E01003841,E30000266,Slough and Heathrow,-3.4100096516571487e-4
E01003842,E30000266,Slough and Heathrow,-1.73470487580185e-4
E01003843,E30000266,Slough and Heathrow,6.053206607613702e-4
E01003844,E30000266,Slough and Heathrow,-2.2959642618662407e-7
E01003845,E30000266,Slough and Heathrow,6.526604397965317e-5
E01003846,E30000266,Slough and Heathrow,-6.084130845272729e-5
E01003847,E30000266,Slough and Heathrow,-1.2328476212634243e-4
E01003848,E30000266,Slough and Heathrow,-1.8083575335276533e-4
E01003849,E30000266,Slough and Heathrow,9.866727208107992e-5
E01003851,E30000266,Slough and Heathrow,-7.87662945318162e-5
E01003852,E30000234,London,-2.7548951932291905e-6
E01003853,E30000234,London,-2.675454044909297e-5
E01003854,E30000234,London,-2.486184794754316e-5
E01003855,E30000266,Slough and Heathrow,-7.887331762271885e-5
E01003856,E30000234,London,7.292606444688437e-7
E01003857,E30000234,London,-2.2150537802790443e-5
E01003858,E30000234,London,2.0898311552533055e-6
E01003859,E30000266,Slough and Heathrow,2.2396971043013895e-5
E01003860,E30000266,Slough and Heathrow,-6.635386922787843e-5
E01003861,E30000266,Slough and Heathrow,4.4082468690294667e-5
E01003862,E30000266,Slough and Heathrow,1.89400342879098e-4
E01003863,E30000266,Slough and Heathrow,-1.1401394149568745e-5
E01003864,E30000266,Slough and Heathrow,2.5901557410333055e-5
E01003865,E30000266,Slough and Heathrow,-2.3818241324473387e-4
E01003866,E30000266,Slough and Heathrow,-9.368218150690246e-5
E01003867,E30000266,Slough and Heathrow,-4.101859166026915e-5
E01003868,E30000266,Slough and Heathrow,3.702040821269533e-5
E01003869,E30000266,Slough and Heathrow,-6.506213492196993e-6
E01003870,E30000266,Slough and Heathrow,1.8658176159661103e-4
E01003871,E30000266,Slough and Heathrow,1.3740421768585511e-4
E01003872,E30000266,Slough and Heathrow,-8.094112388225619e-6
E01003873,E30000266,Slough and Heathrow,-7.360592088493864e-5
E01003874,E30000266,Slough and Heathrow,-7.263657402463403e-5
E01003875,E30000266,Slough and Heathrow,7.77928814460516e-5
E01003876,E30000266,Slough and Heathrow,-1.010814900247733e-4
E01003877,E30000266,Slough and Heathrow,-1.1454923809533688e-4
E01003878,E30000266,Slough and Heathrow,-3.199588831991518e-5
E01003879,E30000266,Slough and Heathrow,-4.474015403405863e-5
E01003880,E30000266,Slough and Heathrow,-2.4034486798830122e-4
E01003881,E30000266,Slough and Heathrow,-9.340898845131994e-6
E01003882,E30000266,Slough and Heathrow,2.993124057863142e-5
E01003883,E30000266,Slough and Heathrow,1.0458345098863294e-4
E01003884,E30000266,Slough and Heathrow,8.877133194587494e-5
E01003885,E30000266,Slough and Heathrow,1.3230879718040923e-4
E01003886,E30000266,Slough and Heathrow,-7.736041079461854e-5
E01003887,E30000266,Slough and Heathrow,-1.5861336170705718e-4
E01003888,E30000266,Slough and Heathrow,1.0062291756932009e-4
E01003889,E30000266,Slough and Heathrow,-1.1368314678586997e-5
E01003890,E30000266,Slough and Heathrow,7.631788578080836e-5
E01003891,E30000266,Slough and Heathrow,8.023911370891293e-5
E01003892,E30000266,Slough and Heathrow,-8.028914048644647e-5
E01003893,E30000266,Slough and Heathrow,-2.1068860673625585e-5
E01003894,E30000266,Slough and Heathrow,-8.488172802438674e-5
E01003895,E30000266,Slough and Heathrow,-1.627092687596669e-7
E01003896,E30000266,Slough and Heathrow,-9.075805214101549e-7
E01003897,E30000266,Slough and Heathrow,5.819546943918564e-5
E01003898,E30000266,Slough and Heathrow,8.918626643116955e-5
E01003899,E30000266,Slough and Heathrow,-8.614085794527961e-5
E01003900,E30000266,Slough and Heathrow,-6.176128373098081e-4
E01003901,E30000266,Slough and Heathrow,-2.814755139246203e-5
E01003902,E30000266,Slough and Heathrow,-1.2621584648767428e-5
E01003903,E30000266,Slough and Heathrow,-1.8612079340757338e-4
E01003904,E30000266,Slough and Heathrow,-2.0202590452777396e-4
E01003905,E30000266,Slough and Heathrow,-5.8927694833585e-5
E01003906,E30000266,Slough and Heathrow,5.933832289334068e-5
E01003907,E30000266,Slough and Heathrow,-1.6718672751709382e-4
E01003908,E30000266,Slough and Heathrow,9.642522663042306e-5
E01003909,E30000266,Slough and Heathrow,6.486754859517572e-5
E01003910,E30000266,Slough and Heathrow,-6.134517306800256e-5
E01003911,E30000234,London,-5.549770700357781e-5
E01003912,E30000234,London,-8.163351799574028e-5
E01003913,E30000234,London,-1.9395992787366706e-5
E01003914,E30000234,London,-1.55205064720729e-5
E01003915,E30000234,London,-1.1138299568314941e-4
E01003916,E30000234,London,3.4370996250467794e-6
E01003917,E30000234,London,-7.085699892752609e-5
E01003918,E30000234,London,-5.866132104481134e-5
E01003919,E30000234,London,-7.017657645653173e-5
E01003920,E30000234,London,-3.8200244340324293e-5
E01003921,E30000234,London,-5.923311184715291e-5
E01003922,E30000234,London,-2.1110818745900903e-5
E01003923,E30000234,London,-3.310008197221422e-5
E01003924,E30000234,London,-2.087989817394566e-5
E01003925,E30000234,London,-1.359825900482547e-4
E01003926,E30000234,London,-2.262068841604129e-5
E01003927,E30000234,London,4.715960275931608e-5
E01003929,E30000234,London,-5.964093050096295e-5
E01003930,E30000234,London,4.9019328833138344e-5
E01003932,E30000234,London,-9.21124878338723e-5
E01003933,E30000234,London,-1.0280120282007513e-4
E01003934,E30000234,London,1.0282963724993492e-5
E01003935,E30000234,London,-4.505113672236696e-5
E01003936,E30000234,London,5.065257854111184e-6
E01003937,E30000234,London,-7.627977093781922e-5
E01003938,E30000234,London,8.106506805000005e-7
E01003939,E30000234,London,-3.461950789182406e-5
E01003940,E30000234,London,1.0108615558642137e-6
E01003941,E30000234,London,-3.94766667524068e-5
E01003942,E30000234,London,9.980373501307556e-6
E01003943,E30000234,London,-1.0353727268040761e-4
E01003945,E30000234,London,1.7264695887595895e-5
E01003946,E30000234,London,1.5230640575490358e-5
E01003947,E30000234,London,-3.935092884748597e-5
E01003948,E30000234,London,-5.8973292175181706e-6
E01003949,E30000234,London,-1.8171647246624175e-5
E01003950,E30000234,London,-3.0959314301556894e-5
E01003951,E30000234,London,6.428405888234766e-6
E01003952,E30000234,London,-1.0437528420680688e-5
E01003953,E30000234,London,-1.860852084924761e-5
E01003954,E30000234,London,-1.2278898204668798e-5
E01003955,E30000234,London,-2.036163366958492e-5
E01003956,E30000234,London,-7.202516136588818e-5
E01003957,E30000234,London,-5.750218305136426e-5
E01003958,E30000234,London,-6.599643886675598e-5
E01003960,E30000234,London,6.395233054379157e-5
E01003961,E30000234,London,9.1542772862226e-5
E01003963,E30000234,London,-9.514892769556526e-5
E01003964,E30000234,London,-1.246203797199782e-4
E01003966,E30000234,London,-4.884896775641498e-5
E01003967,E30000234,London,-1.2624218750846274e-4
E01003968,E30000234,London,-6.358177939468508e-5
E01003969,E30000234,London,-5.196572618267048e-6
E01003970,E30000234,London,-5.787938307622899e-5
E01003971,E30000234,London,-3.577854663396502e-5
E01003972,E30000234,London,-7.533663983937588e-5
E01003973,E30000234,London,-1.0326866561014025e-4
E01003974,E30000234,London,-1.5525014551886644e-4
E01003975,E30000234,London,-3.330111425585945e-5
E01003976,E30000234,London,-4.797713734349464e-5
E01003977,E30000234,London,-1.727782121287879e-5
E01003978,E30000234,London,2.6256578002579014e-5
E01003979,E30000234,London,-6.144078337387999e-5
E01003980,E30000234,London,-6.561638341125761e-6
E01003981,E30000234,London,-1.1669184872440286e-5
E01003983,E30000234,London,-3.97976543187293e-5
E01003984,E30000234,London,-9.138895037368662e-6
E01003986,E30000234,London,-5.9359623457077237e-5
E01003987,E30000234,London,-3.52311564750864e-5
E01003988,E30000234,London,3.1085691537173585e-5
E01003989,E30000234,London,-8.613116260568318e-7
E01003990,E30000234,London,-3.066250654322532e-5
E01003991,E30000234,London,-1.213279147171774e-5
E01003992,E30000234,London,-7.603259007835285e-5
E01003993,E30000234,London,-8.701459713483979e-5
E01003994,E30000234,London,-3.274913166950841e-5
E01003995,E30000234,London,-1.7834203038318247e-5
E01003997,E30000234,London,-3.831027649924432e-5
E01003998,E30000234,London,-5.027194198018741e-5
E01003999,E30000234,London,-5.8151984806080535e-5
E01004000,E30000234,London,2.8255123733650312e-5
E01004001,E30000234,London,-1.6755542818990953e-5
E01004002,E30000234,London,-2.8215598199123374e-5
E01004003,E30000234,London,-4.2991909415505394e-5
E01004004,E30000234,London,1.3708844308126493e-4
E01004005,E30000234,London,-3.749577471998805e-5
E01004006,E30000234,London,-5.148099432627238e-6
E01004007,E30000234,London,-9.248722585487548e-5
E01004008,E30000234,London,-6.057017138016074e-5
E01004010,E30000234,London,-1.1180772612073126e-5
E01004011,E30000234,London,3.262165223631171e-5
E01004012,E30000234,London,-4.525361488806834e-5
E01004013,E30000234,London,-5.239482211309037e-5
E01004014,E30000234,London,4.6390427227974347e-5
E01004015,E30000234,London,-2.3330651045078127e-5
E01004016,E30000234,London,2.0868937304839488e-5
E01004017,E30000234,London,-1.2205472931560297e-5
E01004018,E30000234,London,-5.233520042130228e-5
E01004019,E30000234,London,4.2605519035926844e-5
E01004020,E30000234,London,2.152202862498449e-5
E01004021,E30000234,London,1.7721894945477916e-5
E01004022,E30000234,London,8.43856659425449e-5
E01004023,E30000234,London,-8.37310561570447e-5
E01004024,E30000234,London,1.957440679949677e-5
E01004027,E30000234,London,-1.0920330004021098e-4
E01004028,E30000234,London,-1.443540099913024e-4
E01004029,E30000234,London,-3.2741614028894574e-5
E01004030,E30000234,London,-4.024341471553511e-5
E01004031,E30000234,London,4.389624354399007e-6
E01004032,E30000234,London,-4.54186160700224e-5
E01004033,E30000234,London,1.4824258373536845e-6
E01004034,E30000234,London,-1.0191651330820927e-5
E01004035,E30000234,London,7.307491033761628e-6
E01004036,E30000234,London,2.109769540611673e-5
E01004037,E30000234,London,2.197852233229089e-6
E01004038,E30000234,London,-8.177063650653807e-5
E01004039,E30000234,London,-5.8782079183141144e-5
E01004040,E30000234,London,2.7707968840517982e-5
E01004041,E30000234,London,-2.6947823079570847e-5
E01004042,E30000234,London,3.746190294214751e-5
E01004043,E30000234,London,-5.284822041362009e-5
E01004044,E30000234,London,-5.092658835328121e-5
E01004045,E30000234,London,-1.473531490716982e-4
E01004046,E30000234,London,-4.2603837758717e-5
E01004047,E30000234,London,-5.2186423262092006e-5
E01004048,E30000234,London,-3.760216224746847e-5
E01004049,E30000234,London,-5.6054844247420795e-5
E01004050,E30000234,London,-2.4605218306800628e-5
E01004051,E30000234,London,-1.8948208831242123e-5
E01004052,E30000234,London,-1.110887211631282e-4
E01004053,E30000234,London,4.866838763594865e-6
E01004054,E30000234,London,-6.9565494534164666e-6
E01004055,E30000234,London,-6.214686845829433e-5
E01004056,E30000234,London,-8.955062865691031e-5
E01004057,E30000234,London,-3.5563607814370434e-5
E01004058,E30000234,London,-1.0917567457401412e-7
E01004059,E30000234,London,-3.261871073171069e-5
E01004060,E30000234,London,1.7895247069105277e-5
E01004061,E30000234,London,-5.444246663996772e-5
E01004062,E30000234,London,1.982438924093109e-5
E01004063,E30000234,London,-3.357767727410612e-5
E01004064,E30000234,London,6.69575191458824e-7
E01004065,E30000234,London,-8.34941699955361e-5
E01004066,E30000234,London,-6.933417116699345e-7
E01004067,E30000234,London,-5.830336534133108e-5
E01004068,E30000234,London,9.715076936597246e-5
E01004069,E30000234,London,-5.699311990809019e-6
E01004070,E30000234,London,-3.2090097453502e-7
E01004071,E30000234,London,-5.127874007110404e-5
E01004072,E30000234,London,-2.3024740475281096e-5
E01004073,E30000234,London,1.2104853708070685e-5
E01004074,E30000234,London,5.010242282344694e-6
E01004075,E30000234,London,-1.0385074016796405e-5
E01004076,E30000234,London,-1.2559577628059275e-5
E01004077,E30000234,London,1.598758104796611e-6
E01004078,E30000234,London,-2.5117300133551676e-5
E01004079,E30000234,London,8.288765307731005e-6
E01004080,E30000234,London,3.71979849366402e-5
E01004081,E30000234,London,4.40694666736939e-5
E01004082,E30000234,London,1.5382274103950125e-5
E01004083,E30000234,London,-1.0629207752631113e-4
E01004084,E30000234,London,-1.4977395884821143e-6
E01004085,E30000234,London,1.853256706155129e-5
E01004086,E30000234,London,1.2203324692240127e-5
E01004087,E30000234,London,1.0627866293916849e-5
E01004088,E30000234,London,6.198430134250207e-5
E01004089,E30000234,London,-1.1221172795159448e-4
E01004090,E30000234,London,2.9615254980867943e-5
E01004091,E30000234,London,1.3348944359505649e-5
E01004092,E30000234,London,1.2068961971728278e-5
E01004093,E30000234,London,-5.3172844190282225e-6
E01004094,E30000234,London,2.258406037376332e-5
E01004095,E30000234,London,-2.204107562732885e-7
E01004096,E30000234,London,5.74810071872729e-5
E01004097,E30000234,London,2.1994552610967416e-5
E01004098,E30000234,London,2.1931146811812928e-5
E01004099,E30000234,London,3.6862269375092897e-6
E01004100,E30000234,London,5.895758704243891e-7
E01004101,E30000234,London,-1.0455984969389742e-5
E01004102,E30000234,London,2.6111459401003405e-5
E01004103,E30000234,London,3.728232536358488e-5
E01004104,E30000234,London,1.254411206616338e-5
E01004105,E30000234,London,-1.0906676673758456e-5
E01004106,E30000234,London,3.4182634919848094e-6
E01004107,E30000234,London,7.1042886625127485e-6
E01004108,E30000234,London,-3.702815887428524e-5
E01004109,E30000234,London,-1.195747186248235e-6
E01004110,E30000234,London,5.7308688204665714e-5
E01004111,E30000234,London,6.100693919293499e-6
E01004112,E30000234,London,4.930292699943579e-6
E01004114,E30000234,London,9.27679222834958e-6
E01004115,E30000234,London,4.319594974912113e-5
E01004116,E30000234,London,3.9860385876035987e-005
E01004117,E30000234,London,-8.3346000826651e-6
E01004118,E30000234,London,1.6669713369830695e-5
E01004119,E30000234,London,2.4455117395353454e-5
E01004120,E30000234,London,1.3078732666702074e-5
E01004121,E30000234,London,2.031216778969897e-5
E01004122,E30000234,London,1.9483728267833506e-7
E01004123,E30000234,London,7.114005329268317e-5
E01004124,E30000234,London,-3.631454968402992e-6
E01004125,E30000234,London,-3.859503720877121e-6
E01004126,E30000234,London,1.9727541039574724e-5
E01004127,E30000234,London,5.1692555006232804e-6
E01004128,E30000234,London,4.569270453553978e-6
E01004129,E30000234,London,1.7941399219955376e-5
E01004130,E30000234,London,2.56580072091255e-5
E01004131,E30000234,London,1.8316962659635443e-5
E01004132,E30000234,London,1.4466108157651956e-5
E01004133,E30000234,London,2.1752725808357986e-5
E01004134,E30000234,London,2.4785759668373794e-5
E01004135,E30000234,London,2.0836641532996934e-5
E01004136,E30000234,London,-1.4548110700620596e-5
E01004137,E30000234,London,6.848835381430919e-5
E01004138,E30000234,London,1.8478486112108962e-5
E01004139,E30000234,London,2.822577260003955e-5
E01004140,E30000234,London,4.661233514443306e-5
