dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01012517,2009,772.555555555556,475.555555555556,91.1111111111111,17.5073022888787
S01012517,2012,833.888888888889,507.111111111111,152.222222222222,22.7721808392987
S01012518,2004,849.111111111111,470.555555555556,52.6666666666667,8.45912291776667
S01012518,2006,846.666666666667,464.555555555556,42.1111111111111,8.92307095697778
S01012518,2009,888.111111111111,496.333333333333,65,7.90159303422013
S01012518,2012,859.111111111111,477.333333333333,55.5555555555556,7.78381815979421
S01012519,2004,529.625,310.25,50.625,13.22360304375
S01012519,2006,506.875,299.375,50.25,13.9689511855
S01012519,2009,508,292.25,55.625,12.756656780309
S01012519,2012,518.5,312.875,56.25,13.3143613340497
S01012520,2004,862,473,46,6.4619519037
S01012520,2006,849,469,51,7.6413781135
S01012520,2009,863,484,45,5.84785648690836
S01012520,2012,876,484,40,4.8428949995882
S01012521,2004,608.625,352.25,39.125,10.979972991875
S01012521,2006,582.625,336.625,41.75,11.89328156495
S01012521,2009,575.25,328.75,54.375,12.4196866850167
S01012521,2012,577,342.875,45,10.947148901345
S01012522,2004,890.555555555556,524.333333333333,30.5555555555556,5.32900831337778
S01012522,2006,868.111111111111,521.222222222222,31.4444444444444,6.3608904797
S01012522,2009,855.333333333333,506.777777777778,32.2222222222222,4.22748594000983
S01012522,2012,867.666666666667,513.888888888889,27.7777777777778,4.33242703641741
S01012523,2004,894.4,513.4,47,8.00373979974
S01012523,2006,866.8,494.4,42.4,7.9901717442
S01012523,2009,867.6,499.4,48,7.86000903522913
S01012523,2012,859.6,499.6,52,8.22527359963136
S01012524,2004,850.8,489,55.8,7.93341008333
S01012524,2006,831.1,466,61.1,8.57997019243
S01012524,2009,826,475.7,63,7.98264943150578
S01012524,2012,814.2,471.8,58,7.42140529219307
S01012525,2004,801.222222222222,487.333333333333,40.5555555555556,6.49301358381111
S01012525,2006,784,493.222222222222,38.5555555555556,5.42009000972222
S01012525,2009,728.555555555556,458,46.1111111111111,6.34011814637134
S01012525,2012,741.444444444444,463.111111111111,45.5555555555556,7.56549751285187
S01012526,2004,753,429.875,22.125,5.1822349801
S01012526,2006,758.5,425.125,32.25,4.995995479725
S01012526,2009,766.5,426.875,38.125,5.71591550300929
S01012526,2012,778.75,435.875,39.375,6.18758725483517
S01012527,2004,692,392,55,10.915795511
S01012527,2006,678,395,43,10.921454798
S01012527,2009,668,398,70,11.6562514031223
S01012527,2012,629,359,40,10.3901641520268
S01012528,2004,839,499,166,25.87638072
S01012528,2006,835,517,131,24.367299149
S01012528,2009,823,522,160,25.8473952295644
S01012528,2012,800,493,115,22.096807572155
S01012529,2004,807,447,84.1666666666667,15.7166238168333
S01012529,2006,802.166666666667,464.166666666667,90.5,15.7689352355
S01012529,2009,747.166666666667,464.666666666667,107.5,18.7037105950784
S01012529,2012,702.333333333333,454,98.3333333333333,19.9782380947389
S01012530,2004,916.6,496.6,35,7.06095919776
S01012530,2006,884.2,480.6,40.6,7.0180289001
S01012530,2009,872.4,482.6,42,8.28054895199025
S01012530,2012,843.4,459.4,58,10.0101676135567
S01012531,2004,690.4,420.6,63.4,15.5301893605
S01012531,2006,762.4,456.4,60.6,12.2838828631
S01012531,2009,819.6,493.2,77,13.4493476535477
S01012531,2012,835,504.4,77,13.2902549329437
S01012532,2004,933.636363636364,605.545454545455,131.272727272727,22.3517679736364
S01012532,2006,898.272727272727,553.363636363636,116.636363636364,20.2689475607273
S01012532,2009,905,555.818181818182,121.363636363636,21.8860711182266
S01012532,2012,973.363636363636,593.818181818182,123.181818181818,23.0808158518583
S01012533,2004,888.666666666667,540.222222222222,86.4444444444444,15.3866370741667
S01012533,2006,848.222222222222,499.888888888889,74.7777777777778,14.3809859413889
S01012533,2009,870.111111111111,512.777777777778,91.6666666666667,15.406553144564
S01012533,2012,911.777777777778,532.444444444444,93.8888888888889,15.7682762739982
S01012534,2004,770.777777777778,450.666666666667,97.7777777777778,18.7459773647333
S01012534,2006,700.555555555556,415.555555555556,85.8888888888889,18.9370589699333
S01012534,2009,693.888888888889,406.888888888889,134.444444444444,23.9660695355161
S01012534,2012,730.444444444444,424.333333333333,117.777777777778,22.4227406644912
S01012535,2004,774.375,473.625,108.875,26.549561180125
S01012535,2006,762.625,472.25,88.75,24.6835888199375
S01012535,2009,748.375,452.375,101.875,22.0223654713094
S01012535,2012,742.125,460.25,98.75,22.9160707699685
S01012536,2004,814,507.571428571429,139.571428571429,29.1476501865714
S01012536,2006,844.571428571429,525.285714285714,115.142857142857,23.9752516098571
S01012536,2009,859.142857142857,525.857142857143,142.857142857143,24.2097645016907
S01012536,2012,874.285714285714,549.571428571429,139.285714285714,25.0018583344792
S01012537,2004,889.444444444444,589.666666666667,159.333333333333,27.1627042377778
S01012537,2006,884.333333333333,571.222222222222,136.888888888889,27.0106430496667
S01012537,2009,892.555555555556,569.666666666667,142.222222222222,26.6558535168374
S01012537,2012,864.333333333333,542.222222222222,128.888888888889,27.5064684381209
S01012538,2004,925.3,526.5,216.8,35.0831264701
S01012538,2006,927.1,548,174.2,30.965415053
S01012538,2009,955.3,535.7,211,32.4214164305839
S01012538,2012,1061.3,605.6,188.5,31.9141182818233
S01012539,2004,759.25,455.125,114.5,25.03667325525
S01012539,2006,738.125,444,84.125,21.433642835625
S01012539,2009,676.375,398.125,103.125,24.3707028659918
S01012539,2012,690.25,420.375,90,22.6773212594909
S01012540,2004,764.666666666667,464.333333333333,151.333333333333,30.9736058033333
S01012540,2006,756,457,123.666666666667,28.1098770783333
S01012540,2009,721.333333333333,433.333333333333,160,30.0510273898207
S01012540,2012,730.333333333333,439.333333333333,111.666666666667,27.7838136728383
S01012541,2004,903.9,596.9,146.1,23.4228857479
S01012541,2006,924.5,588.3,133.6,22.0055695042
S01012541,2009,926.3,572,150,22.4199606681012
S01012541,2012,943.1,592.3,120.5,21.5043210449096
S01012542,2004,824.8,513.7,105.7,20.6106185118
S01012542,2006,836.1,512.8,109.5,18.4786919392
S01012542,2009,867.9,528,120.5,17.9074765625253
S01012542,2012,884.9,532.6,99,17.6268611488663
S01012543,2004,717,457,84,18.305167704
S01012543,2006,715,454,71,14.434537457
S01012543,2009,709,458,75,13.0905323098477
S01012543,2012,712,464,50,11.7774365269355
S01012544,2004,911.888888888889,526,192.888888888889,26.2006594295556
S01012544,2006,1111.44444444444,660.777777777778,202.333333333333,26.1793290326667
S01012544,2009,1173.77777777778,670.111111111111,197.777777777778,21.6909829431007
S01012544,2012,1222.11111111111,678.777777777778,177.222222222222,22.1814732834657
S01012545,2004,886,511.4,175.6,23.987916741
S01012545,2006,1066.4,630.6,180.8,23.798815469
S01012545,2009,1119.4,637.8,183,20.356419440388
S01012545,2012,1166,643.6,164,20.9188924190949
S01012546,2004,885.142857142857,560.142857142857,112.857142857143,15.957895867
S01012546,2006,822.571428571429,526.142857142857,107.714285714286,19.2476612595714
S01012546,2009,799,499.285714285714,96.4285714285714,19.6914304171756
S01012546,2012,789.142857142857,503.428571428571,72.8571428571428,18.5588024425073
S01012547,2004,778,477,70,10.472666641
S01012547,2006,748,449,52,11.459906861
S01012547,2009,721,429,75,14.4547769550824
S01012547,2012,730,422,60,14.4035080720074
S01012548,2004,883,536,47,10.525513424
S01012548,2006,883,533,54,9.9249567407
S01012548,2009,884,514,65,10.1074175285385
S01012548,2012,995,569,40,9.07172696242365
S01012549,2004,730,437.5,145.5,25.025955169375
S01012549,2006,701.25,423.25,127.875,23.286304897125
S01012549,2009,712.5,419.875,148.125,24.8699140758088
S01012549,2012,703.5,421.5,112.5,25.8793326782581
S01012550,2004,897.2,565.4,114.8,16.54022890876
S01012550,2006,884,549.2,111.6,16.53849309416
S01012550,2009,871.6,523.4,141,17.7613057921431
S01012550,2012,851,513.8,106,16.9819933046829
S01012551,2004,888.222222222222,584,34.2222222222222,5.75294176186667
S01012551,2006,878.555555555556,559,28.8888888888889,6.16865588055555
S01012551,2009,848.888888888889,531.222222222222,41.1111111111111,6.60106451434521
S01012551,2012,831.444444444444,505.222222222222,38.3333333333333,6.98968327677015
S01012552,2004,860,562.222222222222,33.5555555555556,7.08676367833333
S01012552,2006,839.888888888889,543.666666666667,31.4444444444444,7.89936399975555
S01012552,2009,837.777777777778,532.222222222222,37.2222222222222,7.92387727114927
S01012552,2012,848.111111111111,515.888888888889,29.4444444444444,6.96715981694805
S01012553,2004,710.428571428571,489.857142857143,18.2857142857143,4.76804242578571
S01012553,2006,690.285714285714,470.857142857143,23.5714285714286,5.02653782445714
S01012553,2009,678.142857142857,457.571428571429,35.7142857142857,5.24786838662989
S01012553,2012,686.571428571429,445,41.4285714285714,6.19340435367163
S01012554,2004,629.428571428571,405,23.1428571428571,7.5236849055
S01012554,2006,618,393.142857142857,25.2857142857143,7.38657165974286
S01012554,2009,617.571428571429,383.714285714286,32.8571428571429,7.11495177772008
S01012554,2012,626.285714285714,383,21.4285714285714,6.62204435949654
S01012555,2004,592,395,8,5.3280940757
S01012555,2006,568,386,13,5.416581176
S01012555,2009,571,402,20,4.84161464787014
S01012555,2012,566,379,10,4.30553236367253
S01012556,2004,621,416,18,6.984136041
S01012556,2006,584,400,19,6.1813774712
S01012556,2009,575,374,15,4.89654211483539
S01012556,2012,560,361,20,5.53109879489269
S01012557,2004,656,393.5,33,8.62550295225
S01012557,2006,633.166666666667,388.333333333333,17.3333333333333,5.82640757836667
S01012557,2009,643.333333333333,381.5,27.5,6.1069471266336
S01012557,2012,615.833333333333,350.166666666667,24.1666666666667,6.81096239244397
S01012558,2004,649.666666666667,413.166666666667,80.1666666666667,18.98025581075
S01012558,2006,626.333333333333,406,89.5,22.2931696441333
S01012558,2009,598.666666666667,381.333333333333,96.6666666666667,24.513893788932
S01012558,2012,562,363,75,19.9398961155578
S01012559,2004,611.888888888889,310.777777777778,130.444444444444,27.9400760195556
S01012559,2006,629.777777777778,324.666666666667,141.777777777778,29.0839915948889
S01012559,2009,635.333333333333,324,179.444444444444,31.0674152356707
S01012559,2012,638.222222222222,340.444444444444,156.111111111111,36.6689107095044
S01012560,2004,676.555555555556,394.555555555556,87.1111111111111,17.5923491653333
S01012560,2006,701.777777777778,406,93.3333333333333,18.2896865131111
S01012560,2009,688.888888888889,383.333333333333,105,17.9339495976188
S01012560,2012,680.444444444444,377.555555555556,95,18.196560185049
S01012561,2004,788.9,484.9,72.4,13.32145145599
S01012561,2006,810.8,489.8,83.1,14.48711980864
S01012561,2009,791,465.6,89,15.1203541231068
S01012561,2012,787.7,465,77,15.1801351712044
S01012562,2004,718.818181818182,433,125.545454545455,23.8789930589909
S01012562,2006,702.818181818182,422.090909090909,124.272727272727,24.9109105838909
S01012562,2009,699.727272727273,409.363636363636,170,28.6416193378035
S01012562,2012,708.363636363636,414.909090909091,159.090909090909,32.7541723671139
S01012563,2004,678.714285714286,387.428571428571,20.1428571428571,5.48538269038571
S01012563,2006,684.714285714286,368.714285714286,16.2857142857143,5.72392587785714
S01012563,2009,688.857142857143,357.428571428571,25.7142857142857,5.45075354286534
S01012563,2012,724.428571428571,377.428571428571,20,5.46588580080727
S01012564,2004,899.428571428571,517,39.4285714285714,6.01314166401429
S01012564,2006,893.142857142857,518.142857142857,47,6.47772344987143
S01012564,2009,836.428571428571,477.714285714286,31.4285714285714,5.33272686768935
S01012564,2012,827.714285714286,470.857142857143,25,4.80869590106473
S01012565,2004,775.375,417.375,55.5,8.0593275561625
S01012565,2006,738.875,403.375,69.125,9.8806116183875
S01012565,2009,770.375,410.75,66.875,9.26608675383344
S01012565,2012,790.75,432.25,66.25,10.0726707585893
S01012566,2004,813.8,486.4,138.7,21.7603074546
S01012566,2006,751.2,439.8,142.4,27.8918284455
S01012566,2009,747.1,444,123.5,24.089286702858
S01012566,2012,737.5,461.5,92.5,22.2278348139968
S01012567,2004,909.272727272727,546.272727272727,201,27.0669780517273
S01012567,2006,898.454545454545,543.363636363636,178,26.7768607384545
S01012567,2009,974.454545454545,589.636363636364,192.272727272727,24.8141791419984
S01012567,2012,903.363636363636,554.545454545455,153.181818181818,25.975097052596
S01012568,2004,711.125,380.625,28.75,6.6223517939125
S01012568,2006,674.625,350,33.625,6.9103264307375
S01012568,2009,681.625,348.375,35.625,6.62466627998692
S01012568,2012,686.25,354.875,31.25,6.33858909487399
S01012569,2004,822.285714285714,402,53.7142857142857,8.7643125501
S01012569,2006,789.714285714286,377.571428571429,35.5714285714286,7.43973785304286
S01012569,2009,816.142857142857,386.714285714286,43.5714285714286,7.75236243748624
S01012569,2012,805.714285714286,383.714285714286,29.2857142857143,6.38989339784219
S01012570,2004,618.5,397.25,60.625,17.65871672825
S01012570,2006,624.375,412.375,47.375,14.206240834125
S01012570,2009,635,413.125,75,18.0483806249063
S01012570,2012,655.375,430.5,56.25,17.3544189468715
S01012571,2004,676.2,431,99.3,21.8261580215
S01012571,2006,685.2,446.1,116.8,22.4799021975
S01012571,2009,739.8,486.1,130.5,22.2462190525823
S01012571,2012,781.1,523.5,114.5,22.5758127212452
S01012572,2004,532.5,350,59.3333333333333,16.9511029133333
S01012572,2006,536.666666666667,353.5,37.8333333333333,13.2480028525
S01012572,2009,573.5,359.166666666667,52.5,14.9687936587538
S01012572,2012,568.666666666667,366.333333333333,44.1666666666667,16.2357308514496
S01012573,2004,842,568,40,12.428984056
S01012573,2006,892,553,37,10.79868833
S01012573,2009,851,547,55,12.5728773645357
S01012573,2012,846,519,55,13.2571750220435
S01012574,2004,798.636363636364,494.272727272727,56.4545454545455,11.2400408307273
S01012574,2006,864.818181818182,531.272727272727,46,10.1744639438909
S01012574,2009,851.636363636364,516.363636363636,56.8181818181818,10.3525780153896
S01012574,2012,875.818181818182,530.181818181818,59.0909090909091,11.1115704324656
S01012575,2004,687.714285714286,404.142857142857,51.8571428571429,10.7108927278571
S01012575,2006,704.571428571429,428.285714285714,45.8571428571429,10.5995075534429
S01012575,2009,713.714285714286,417.428571428571,52.8571428571429,9.85960476346784
S01012575,2012,706.428571428571,410.428571428571,44.2857142857143,10.3557986099653
S01012576,2004,713.818181818182,407.909090909091,42.3636363636364,8.10869447001818
S01012576,2006,754.454545454545,436,49,7.58211197459091
S01012576,2009,758.363636363636,427.636363636364,56.8181818181818,6.29804566637448
S01012576,2012,797.818181818182,439.454545454545,49.0909090909091,5.71343987523115
S01012577,2004,728.444444444444,447.111111111111,46.6666666666667,11.9575690790667
S01012577,2006,724.444444444444,433.666666666667,56.7777777777778,11.0623670962111
S01012577,2009,740.333333333333,433.111111111111,75,11.3020498952744
S01012577,2012,760.444444444444,438.777777777778,61.6666666666667,11.03060057398
S01012578,2004,845,478.071428571429,74.4285714285714,11.5572753563286
S01012578,2006,955.5,545.571428571429,72.9285714285714,10.5172251921286
S01012578,2009,964.785714285714,546.142857142857,90.3571428571429,9.12586840383306
S01012578,2012,964.357142857143,541.571428571429,77.1428571428572,9.06600589212054
S01012579,2004,692.857142857143,423.142857142857,89.8571428571429,17.2485462811429
S01012579,2006,741.571428571429,457.571428571429,82.4285714285714,18.2912568498714
S01012579,2009,748.142857142857,463.428571428571,98.5714285714286,16.2961178577223
S01012579,2012,729.571428571429,453.142857142857,77.8571428571429,16.8444631283524
S01012580,2004,732,510,56,13.740206642
S01012580,2006,743,507,66,13.95760984
S01012580,2009,776,539,65,14.2511932862819
S01012580,2012,723,504,60,14.8731666010832
S01012581,2004,778,461,189.666666666667,32.5217826148889
S01012581,2006,785.888888888889,479.777777777778,150,32.509730567
S01012581,2009,801.666666666667,491.111111111111,167.222222222222,30.3078788380092
